CMEE	CME  EUROPE	CME CLEARING EUROPE LIMITED	CMEE		NSPD	CME	GB	LONDON	WWW.CMEGROUP.COM	EXPIRED	Europe	Northern Europe	0	1
CMES	CME SWAPS MARKETS (CME)		XCME	XCME	NSPD		US	CHICAGO	WWW.CMEGROUP.COM	ACTIVE	Americas	North America	1	1
CMET	CLEAR MARKETS JAPAN, INC.		CMET		NSPD	CM ETP	JP	TOKYO	WWW.CLEAR-MARKETS.COM	ACTIVE	Asia	Eastern Asia	0	1
CMMT	CLEAR MARKETS EUROPE LIMITED	CLEAR MARKETS EUROPE LIMITED	CMMT		NSPD	CM MTF	GB	LONDON	WWW.CLEAR-MARKETS.COM	ACTIVE	Europe	Northern Europe	0	1
CMSF	CLEAR MARKETS NORTH AMERICA, INC.		CMSF		NSPD	CM SEF	US	CHARLOTTE	WWW.CLEAR-MARKETS.COM	ACTIVE	Americas	North America	0	1
CMTS	EUROCREDIT MTS		XMTS	XMTS	NSPD		GB	LONDON	WWW.EUROCREDITMTS.COM	EXPIRED	Europe	Northern Europe	1	1
CNOD	SGX CURRENCYNODE	SGX FX MARKETS PTE. LTD.	CNOD		RMOS	CNODE	SG	SINGAPORE	WWW.SGX.COM	ACTIVE	Asia	South-Eastern Asia	0	1
CNSI	CARNEGIE AS		CNSI		SINT	CAR	NO	OSLO	WWW.CARNEGIE.SE/EN/NO	ACTIVE	Europe	Northern Europe	0	1
COAL	LA COTE ALPHA		COAL		NSPD		FR	PARIS	WWW.COTE-ALPHA.FR	ACTIVE	Europe	Western Europe	0	1
CODA	CODA MARKETS - MICRO AND BLOCK		CODA		ATSS	CODA	US	GLENVIEW	WWW.CODAMARKETS.COM	ACTIVE	Americas	North America	0	1
COHR	COMHAR CAPITAL MARKETS, LLC		COHR		NSPD		US	CHICAGO		ACTIVE	Americas	North America	0	1
COMG	COMMERG LTD.		COMG		NSPD		MT	SLIEMA	WWW.COMMERG.COM	ACTIVE	Europe	Southern Europe	0	1
COMM	COMMERG		COMM		NSPD		NL	AMSTERDAM	WWW.COMMERG.COM	ACTIVE	Europe	Western Europe	0	1
CONC	CONCORDE SECURITIES LTD.		CONC		SINT		HU	BUDAPEST	WWW.CON.HU	ACTIVE	Europe	Central Europe	0	1
CONE	CBOE OPTIONS EXCHANGE		XCBO	XCBO	NSPD		US	CHICAGO	HTTP://MARKETS.CBOE.COM/	EXPIRED	Americas	North America	1	1
CORE	CITIGROUP AGENCY OPTION AND EQUITIES ROUTING ENGINE		CGMI	CGMI	NSPD		US	MOUNT PLEASANT	WWW.CITIGROUP.COM	EXPIRED	Americas	North America	1	1
COTC	BMO CAPITAL MARKETS - CAD OTC TRADES		COTC		NSPD		CA	TORONTO	WWW.BMOCM.COM	ACTIVE	Americas	North America	0	1
CPGX	CLEARPOOL EXECUTION SERVICES, LLC		CPGX		NSPD		US	NEW YORK	WWW.CLEARPOOLGROUP.COM	ACTIVE	Americas	North America	0	1
CPTX	CAPTIN		CPTX		MLTF		NL	AMSTERDAM	WWW.CAPTIN.NL	ACTIVE	Europe	Western Europe	0	1
CRBX	CLIMATE TRUST	CARBON TRADE AG	CRBX		OTHR		CH	ZUG	WWW.CLIMATE-TRUST.COM	ACTIVE	Europe	Western Europe	0	1
CRDL	COREDEAL MTS		CRDL		NSPD		GB	LONDON		EXPIRED	Europe	Northern Europe	0	1
CRED	CREDIT SUISSE (US)		CRED		NSPD		US	NEW YORK	WWW.CREDIT-SUISSE.COM	ACTIVE	Americas	North America	0	1
CREM	CREDEM BANCA		CREM		SINT	CREDEM SI	IT	REGGIO EMILIA	WWW.CREDEM.IT	ACTIVE	Europe	Southern Europe	0	1
CRMS	CLEARCORP DEALING SYSTEMS INDIA LIMITED - CROMS	CLEARCORP DEALING SYSTEMS (INDIA) LIMITED	CDSL	CDSL	OTHR	CROMS	IN	MUMBAI	WWW.CCILINDIA.COM	ACTIVE	Asia	Southern Asia	1	1
CRSX	CROSSX TECHNOLOGIES LTD	CROSSX TECHNOLOGIES LTD	CRSX		OTHR		VG	TORTOLA	HTTPS://CROSSOVERMARKETS.COM	ACTIVE	Americas	Caribbean	0	1
CRYD	CRYEX - FX AND DIGITAL CURRENCIES		CRYD		NSPD		SE	STOCKHOLM	WWW.CRYEX.COM	ACTIVE	Europe	Northern Europe	0	1
CRYP	CRYPTO FACILITIES	CRYPTO FACILITIES LTD	CRYP		CASP	CF	GB	LONDON	WWW.CRYPTOFACILITIES.CO.UK	ACTIVE	Europe	Northern Europe	0	1
CRYPTO	Global cryptoasset market family		CRYPTO			CRYPTO				PROJECT	Global	Global	0	0
CRYX	CRYEX		CRYX		NSPD		SE	STOCKHOLM	WWW.CRYEX.COM	ACTIVE	Europe	Northern Europe	0	1
CSAG	CREDIT SUISSE AG		CSAG		NSPD	CSA	CH	ZURICH	WWW.CREDIT-SUISSE.COM	ACTIVE	Europe	Western Europe	0	1
CSAS	CESKA SPORITELNA, A.S.		CSAS		SINT		CZ	PRAGUE	WWW.CSAS.CZ	ACTIVE	Europe	Central Europe	0	1
CSAU	CREDIT SUISSE EQUITIES (AUSTRALIA) LIMITED	CREDIT SUISSE EQUITIES (AUSTRALIA) LIMITED	CSAU		NSPD		AU	SYDNEY	WWW.CREDIT-SUISSE.COM	ACTIVE	Oceania	Australia and New Zealand	0	1
CSBX	CREDIT SUISSE AES EUROPE BENCHMARK CROSS		CSEU	CSEU	NSPD		GB	LONDON	WWW.CREDIT-SUISSE.COM	ACTIVE	Europe	Northern Europe	1	1
CSCF	CREDIT SUISSE AES CROSSFINDER EUROPE		CSEU	CSEU	NSPD		GB	LONDON	WWW.CREDIT-SUISSE.COM	ACTIVE	Europe	Northern Europe	1	1
CSCL	CREDIT SUISSE CLOSEX		CRED	CRED	NSPD		US	NEW YORK	WWW.CREDIT-SUISSE.COM	ACTIVE	Americas	North America	1	1
CSDA	CREDIT SUISSE AKTIENGESELLSCHAFT		CSDA		NSPD	CSD	DE	FRANKFURT	WWW.CREDIT-SUISSE.COM	ACTIVE	Europe	Western Europe	0	1
CSE2	CANADIAN SECURITIES EXCHANGE - CSE2	CNSX MARKETS, INC.	XCNQ	XCNQ	RMOS	CSE-PURE	CA	TORONTO	WWW.THECSE.COM	ACTIVE	Americas	North America	1	1
CSEC	CITADEL SECURITIES FI		CSEC		SINT		GB	LONDON	WWW.CITADELSECURITIES.COM	ACTIVE	Europe	Northern Europe	0	1
CSEU	CREDIT SUISSE (EUROPE)		CSEU		NSPD		GB	LONDON	WWW.CREDIT-SUISSE.COM	ACTIVE	Europe	Northern Europe	0	1
CSFB	CREDIT SUISSE (EUROPE)		CSEU	CSEU	NSPD		GB	LONDON		EXPIRED	Europe	Northern Europe	1	1
CSGI	CITADEL SECURITIES FI - EUROPE		CSGI		SINT		IE	DUBLIN	WWW.CITADELSECURITIES.COM	ACTIVE	Europe	Northern Europe	0	1
CSHK	CREDIT SUISSE SECURITIES (HONG KONG) LIMITED		CSHK		NSPD		HK	HONG KONG	WWW.CREDIT-SUISSE.COM	ACTIVE	Asia	Eastern Asia	0	1
CSIN	CREDIT SUISSE INTERNATIONAL		CSIN		NSPD	CSI	GB	LONDON	WWW.CREDIT-SUISSE.COM	ACTIVE	Europe	Northern Europe	0	1
CSJP	CREDIT SUISSE EQUITIES (JAPAN) LIMITED		CSJP		NSPD		JP	TOKYO	WWW.CREDIT-SUISSE.COM	ACTIVE	Asia	Eastern Asia	0	1
CSLB	CREDIT SUISSE AG - LONDON BRANCH		CSLB		SINT	CSAGLB SI	GB	LONDON	WWW.CREDIT-SUISSE.COM	ACTIVE	Europe	Northern Europe	0	1
CSLP	CREDIT SUISSE LIGHT POOL	CREDIT SUISSE SECURITIES (USA) LLC	CRED	CRED	NSPD		US	NEW YORK	WWW.CREDIT-SUISSE.COM	EXPIRED	Americas	North America	1	1
CSMD	CREDIT SUISSE BANK (EUROPE), S.A.	CREDIT SUISSE BANK (EUROPE), S.A.	CSMD		NSPD	CSEB	ES	MADRID	WWW.CREDIT-SUISSE.COM	ACTIVE	Europe	Southern Europe	0	1
CSOB	ČESKOSLOVENSKÁ OBCHODNÍ BANKA, A.S.		CSOB		NSPD	CSOB	CZ	PRAGUE	WWW.CSOB.CZ	ACTIVE	Europe	Central Europe	0	1
CSOT	CREDIT SUISSE AG - OHS		CSAG	CSAG	NSPD	CSA OHS	CH	ZURICH	WWW.CREDIT-SUISSE.COM	ACTIVE	Europe	Western Europe	1	1
CSSI	CREDIT SUISSE INTERNATIONAL - SYSTEMATIC INTERNALISER		CSIN	CSIN	SINT	CSI SI	GB	LONDON	WWW.CREDIT-SUISSE.COM	ACTIVE	Europe	Northern Europe	1	1
CSSX	CHINA STAINLESS STEEL EXCHANGE		CSSX		NSPD		CN	WUXI	WWW.EXBXG.COM	ACTIVE	Asia	Eastern Asia	0	1
CSTO	NASDAQ CLEARING AB		XSTO	XSTO	NSPD		SE	STOCKHOLM	WWW.NASDAQOMX.COM/EUROPEANCLEARING	ACTIVE	Europe	Northern Europe	1	1
CSVW	CREDIT SUISSE VWAPX		CRED	CRED	NSPD		US	NEW YORK	WWW.CREDIT-SUISSE.COM	ACTIVE	Americas	North America	1	1
CSZH	CREDIT SUISSE (CH)		CSZH		NSPD	CSZ	CH	ZURICH	WWW.CREDIT-SUISSE.COM	ACTIVE	Europe	Western Europe	0	1
CTCC	CLEARTOKEN CCP LIMITED	CLEARTOKEN CCP LIMITED	CTCC		OTHR		GB	MILTON KEYNES	HTTPS://CLEARTOKEN.IO/	ACTIVE	Europe	Northern Europe	0	1
CTDD	CLEARTOKEN DEPOSITORY LTD	CLEARTOKEN DEPOSITORY LTD	CTDD		OTHR		GB	MILTON KEYNES	HTTPS://CLEARTOKEN.IO/	ACTIVE	Europe	Northern Europe	0	1
CTS3	CAPE TOWN STOCK EXCHANGE	THE CAPE TOWN STOCK EXCHANGE PROPRIETARY LIMITED	CTS3		RMKT	CTSE	ZA	CAPE TOWN	WWW.CTEXCHANGE.CO.ZA	ACTIVE	Africa	Southern Africa	0	1
CTSS	CLEARTOKEN CSD LIMITED	CLEARTOKEN CSD LTD	CTSS		OTHR		GB	MILTON KEYNES	HTTPS://CLEARTOKEN.IO/	ACTIVE	Europe	Northern Europe	0	1
CTWO	CBOE C2 OPTIONS EXCHANGE		XCBO	XCBO	NSPD		US	CHICAGO	HTTP://MARKETS.CBOE.COM/	EXPIRED	Americas	North America	1	1
CULV	CULVERT CAPITAL LLC	CULVERT CAPITAL LLC	CULV		ATSS		US	DOWNERS GROVE	WWW.WATERSHEDATS.COM	ACTIVE	Americas	North America	0	1
CURX	CUREX FX	LMAX USA INC.	CURX		OTHR		US	NEW YORK	WWW.LMAX.COM	ACTIVE	Americas	North America	0	1
CXAB	CBOE AUSTRALIA - BIDS BLOCK TRADE VENUE	CBOE GLOBAL MARKETS, INC.	CHIA	CHIA	RMKT	CXA BIDS BLOCK	AU	SYDNEY	WWW.CBOE.COM.AU	ACTIVE	Oceania	Australia and New Zealand	1	1
CXAC	CBOE AUSTRALIA - LIMIT VENUE	CBOE GLOBAL MARKETS, INC.	CHIA	CHIA	NSPD	CXA	AU	SYDNEY	WWW.CHI-X.COM.AU	ACTIVE	Oceania	Australia and New Zealand	1	1
CXAE	CBOE AUSTRALIA - ETFS	CBOE GLOBAL MARKETS, INC.	CHIA	CHIA	NSPD		AU	SYDNEY	WWW.CBOE.COM.AU	ACTIVE	Oceania	Australia and New Zealand	1	1
CXAF	CBOE AUSTRALIA MARKET PEG (FARPOINT) VENUE	CBOE GLOBAL MARKETS, INC.	CHIA	CHIA	NSPD	CXA	AU	SYDNEY	WWW.CHI-X.COM.AU	ACTIVE	Oceania	Australia and New Zealand	1	1
CXAI	CBOE AUSTRALIA - BIDS PRICE IMPROVEMENT VENUE	CBOE GLOBAL MARKETS, INC.	CHIA	CHIA	RMKT	CXA BIDS BIDS TWPI	AU	SYDNEY	WWW.CBOE.COM.AU	ACTIVE	Oceania	Australia and New Zealand	1	1
CXAM	CBOE AUSTRALIA MOC	CBOE GLOBAL MARKETS, INC.	CHIA	CHIA	NSPD		AU	SYDNEY	WWW.CHI-X.COM.AU	ACTIVE	Oceania	Australia and New Zealand	1	1
CXAN	CBOE AUSTRALIA PRIMARY PEG (NEARPOINT) VENUE	CBOE GLOBAL MARKETS, INC.	CHIA	CHIA	NSPD	CXA	AU	SYDNEY	WWW.CHI-X.COM.AU	ACTIVE	Oceania	Australia and New Zealand	1	1
CXAP	CBOE AUSTRALIA MID-POINT VENUE	CBOE GLOBAL MARKETS, INC.	CHIA	CHIA	NSPD	CXA	AU	SYDNEY	WWW.CHI-X.COM.AU	ACTIVE	Oceania	Australia and New Zealand	1	1
CXAQ	CBOE AUSTRALIA - QUOTED MANAGED FUNDS	CBOE GLOBAL MARKETS, INC.	CHIA	CHIA	NSPD		AU	SYDNEY	WWW.CHI-X.COM.AU	EXPIRED	Oceania	Australia and New Zealand	1	1
CXAR	CBOE AUSTRALIA - TRANSFERABLE CUSTODY RECEIPT MARKET	CBOE GLOBAL MARKETS, INC.	CHIA	CHIA	NSPD	CHI-X	AU	SYDNEY	WWW.CHI-X.COM.AU	ACTIVE	Oceania	Australia and New Zealand	1	1
CXAV	CBOE AUSTRALIA VWAP	CBOE GLOBAL MARKETS, INC.	CHIA	CHIA	NSPD		AU	SYDNEY	WWW.CHI-X.COM.AU	ACTIVE	Oceania	Australia and New Zealand	1	1
CXAW	CBOE AUSTRALIA - WARRANTS	CBOE GLOBAL MARKETS, INC.	CHIA	CHIA	NSPD	CXA	AU	SYDNEY	WWW.CHI-X.COM.AU	ACTIVE	Oceania	Australia and New Zealand	1	1
CXOT	CREDITEX BROKERAGE LLP - OTF	CREDITEX BROKERAGE LLP	CBLP	CBLP	OTFS		GB	LONDON	WWW.ICE.COM/SERVICE/CREDITEX	ACTIVE	Europe	Northern Europe	1	1
CXRT	CREDITEX BROKERAGE LLP - MTF	CREDITEX BROKERAGE LLP	CBLP	CBLP	MLTF		GB	LONDON	WWW.ICE.COM/SERVICE/CREDITEX	ACTIVE	Europe	Northern Europe	1	1
D2XC	D2X – CRYPTO DERIVATIVES	D2X GROUP NV	D2XG	D2XG	MLTF		NL	AMSTERDAM	HTTPS://D2X.COM	ACTIVE	Europe	Western Europe	1	1
D2XG	D2X MARKET	D2X GROUP NV	D2XG		MLTF		NL	AMSTERDAM	HTTPS://D2X.COM	ACTIVE	Europe	Western Europe	0	1
DAIW	DAIWA CAPITAL MARKETS EUROPE LIMITED		DAIW		NSPD		GB	LONDON	WWW.UK.DAIWACM.COM	ACTIVE	Europe	Northern Europe	0	1
DAMP	GXG MARKETS A/S		DAMP		NSPD		DK	HORSENS		EXPIRED	Europe	Northern Europe	0	1
DAMS	EURONEXT AMSTERDAM – DARK BOOK FACILITY	EURONEXT AMSTERDAM N.V.	XAMS	XAMS	OTHR		NL	AMSTERDAM	WWW.EURONEXT.COM	ACTIVE	Europe	Western Europe	1	1
DAPA	DEUTSCHE BOERSE AG - APA SERVICE	DEUTSCHE BOERSE AG	DAPA		APPA		DE	FRANKFURT	WWW.DEUTSCHE-BOERSE.COM	ACTIVE	Europe	Western Europe	0	1
DASE	DASE	MP DEVELOPERS S.R.O.	DASE		CASP		CZ	BRNO	WWW.DASE.COM	ACTIVE	Europe	Central Europe	0	1
DASH	DASH ATS		DASH		ATSS		US	CHICAGO	WWW.DASHFINANCIAL.COM	ACTIVE	Americas	North America	0	1
DASI	DANSKE BANK A/S	DANSKE BANK A/S	DASI		SINT		DK	COPENHAGEN	WWW.DANSKEBANK.DK	ACTIVE	Europe	Northern Europe	0	1
DAUK	DANSKE BANK A/S - LONDON BRANCH	DANSKE BANK A/S	DAUK		SINT		GB	LONDON	WWW.DANSKEBANK.CO.UK	ACTIVE	Europe	Northern Europe	0	1
DAVY	J AND E DAVY - IRISH GOVERNMENT BOND		DAVY		SINT		IE	DUBLIN	WWW.DAVY.IE	ACTIVE	Europe	Northern Europe	0	1
DBAB	DEUTSCHE BANK SECURITIES INC.		DBAB		NSPD		US	NEW YORK	WWW.DB.COM	ACTIVE	Americas	North America	0	1
DBAG	DEUTSCHE BANK AG	DEUTSCHE BANK AG	DBAG		NSPD		DE	FRANKFURT	WWW.DB.COM	ACTIVE	Europe	Western Europe	0	1
DBCR	DEUTSCHE BANK - CENTRAL RISK BOOK		DBIX	DBIX	NSPD	CENTRAL RISK BOOK	GB	LONDON	HTTPS://AUTOBAHN.DB.COM/MICROSITE/HTML/EQUITY.HTML	EXPIRED	Europe	Northern Europe	1	1
DBCX	DEUTSCHE BANK - CLOSE CROSS		DBIX	DBIX	NSPD	CLX	GB	LONDON	HTTPS://AUTOBAHN.DB.COM/MICROSITE/HTML/EQUITY.HTML	EXPIRED	Europe	Northern Europe	1	1
DBDC	DEUTSCHE BANK - DIRECT CAPITAL ACCESS		DBIX	DBIX	NSPD	DCA	GB	LONDON	HTTPS://AUTOBAHN.DB.COM/MICROSITE/HTML/EQUITY.HTML	EXPIRED	Europe	Northern Europe	1	1
DBDX	DEUTSCHE BOERSE DIGITAL EXCHANGE	DEUTSCHE BOERSE AG	DBDX		MLTF		DE	ESCHBORN	WWW.DEUTSCHE-BOERSE.COM	ACTIVE	Europe	Western Europe	0	1
DBES	DEUTSCHE BANK AG - SYSTEMATIC INTERNALISER	DEUTSCHE BANK AG	DBAG	DBAG	SINT	DBES	DE	FRANKFURT	WWW.DB.COM	ACTIVE	Europe	Western Europe	1	1
DBHK	DEUTSCHE BANK HONG KONG ATS		DBHK		ATSS		HK	HONG KONG	WWW.DB.COM/HONGKONG/	ACTIVE	Asia	Eastern Asia	0	1
DBIX	DEUTSCHE BANK AG - LONDON	DEUTSCHE BANK AG	DBIX		NSPD		GB	LONDON	WWW.DB.COM	EXPIRED	Europe	Northern Europe	0	1
DBLN	DEUTSCHE BANK AG - LONDON	DEUTSCHE BANK AG	DBAG	DBAG	SINT		DE	FRANKFURT	WWW.DB.COM	ACTIVE	Europe	Western Europe	1	1
DBLX	DEUTSCHE BANK LUXEMBOURG S.A.		DBLX		NSPD		LU	LUXEMBOURG	WWW.DB.COM/LUXEMBOURG	ACTIVE	Europe	Western Europe	0	1
DBMO	DEUTSCHE BANK - MANUAL OTC	DEUTSCHE BANK AG	DBAG	DBAG	NSPD	MANUAL OTC	DE	FRANKFURT	HTTPS://AUTOBAHN.DB.COM/MICROSITE/HTML/EQUITY.HTML	EXPIRED	Europe	Western Europe	1	1
DBOX	DEUTSCHE BANK OFF EXCHANGE TRADING		DBOX		NSPD		DE	FRANKFURT	WWW.DEUTSCHE-BANK.DE	ACTIVE	Europe	Western Europe	0	1
DBRU	EURONEXT BRUSSELS – DARK BOOK FACILITY	EURONEXT BRUSSELS	XBRU	XBRU	OTHR		BE	BRUSSELS	WWW.EURONEXT.COM	ACTIVE	Europe	Western Europe	1	1
DBSE	DEUTSCHE BANK - SUPERX EU		DBIX	DBIX	NSPD	SUPERX EU	GB	LONDON	HTTPS://AUTOBAHN.DB.COM/MICROSITE/HTML/EQUITY.HTML	EXPIRED	Europe	Northern Europe	1	1
DBSX	DEUTSCHE BANK SUPER X		DBSX		ATSS		US	NEW YORK	WWW.DB.COM	EXPIRED	Americas	North America	0	1
DBVX	DBV-X		TRDE	TRDE	NSPD		GB	LONDON	WWW.DBV-X.COM	EXPIRED	Europe	Northern Europe	1	1
DBXT	DBX	DEALERBOX TECHNOLOGIES	DBXT		MLTF	DBX	FR	PARIS	HTTPS://DEALERBOX-TECH.COM/	ACTIVE	Europe	Western Europe	0	1
DCAS	CASABLANCA STOCK EXCHANGE – DERIVATIVES	CASABLANCA STOCK EXCHANGE	DCAS		RMKT	SGMAT	MA	CASABLANCA	WWW.CASABLANCA-BOURSE.COM	ACTIVE	Africa	Northern Africa	0	1
DCSE	NASDAQ COPENHAGEN A/S - NORDIC@MID	NASDAQ COPENHAGEN A/S	XCSE	XCSE	RMKT		DK	COPENHAGEN	WWW.NASDAQOMXNORDIC.COM	ACTIVE	Europe	Northern Europe	1	1
DCSX	DUTCH CARIBBEAN SECURITIES EXCHANGE		DCSX		NSPD	DCSX	CW	WILLEMSTAD	WWW.DCSX.AN	ACTIVE	Americas	Caribbean	0	1
DDTX	DEAL DONE TRADING		DDTX		SINT	DDT	IT	FIRENZE	WWW.MPSCAPITALSERVICES.IT	ACTIVE	Europe	Southern Europe	0	1
DDUB	EURONEXT DUBLIN– DARK BOOK FACILITY	THE IRISH STOCK EXCHANGE PUBLIC LIMITED COMPANY	XDUB	XDUB	OTHR		IE	DUBLIN	WWW.EURONEXT.COM	ACTIVE	Europe	Northern Europe	1	1
DEAL	DCX (DERIVATIVES CURRENCY EXCHANGE)		DEAL		NSPD	DCX	US	NEW YORK	WWW.FXCMPRO.COM/DCX	ACTIVE	Americas	North America	0	1
DEKA	DEKABANK DEUTSCHE GIROZENTRALE		DEKA		SINT		DE	FRANKFURT AM MAIN	WWW.DEKA.DE	ACTIVE	Europe	Western Europe	0	1
DEXE	DEX LIMITED		DEXE		NSPD		AE	ABU DHABI	WWW.DEX.AE	ACTIVE	Asia	Western Asia	0	1
DGCX	DUBAI GOLD AND COMMODITIES EXCHANGE DMCC		DGCX		NSPD	DGCX	AE	DUBAI	WWW.DGCX.AE	ACTIVE	Asia	Western Asia	0	1
DHEL	NASDAQ HELSINKI LTD - NORDIC@MID	NASDAQ HELSINKI LTD	XHEL	XHEL	RMKT		FI	HELSINKI	WWW.NASDAQOMXNORDIC.COM	ACTIVE	Europe	Northern Europe	1	1
DHLX	DEUTSCHE HOLDINGS (LUXEMBOURG) S.A R.L.		DHLX		NSPD		LU	LUXEMBOURG	WWW.DB.COM	ACTIVE	Europe	Western Europe	0	1
DICE	NASDAQ ICELAND HF. - NORDIC@MID	NASDAQ ICELAND HF.	XICE	XICE	RMKT	ICEX	IS	REYKJAVIK	WWW.NASDAQOMXNORDIC.COM	ACTIVE	Europe	Northern Europe	1	1
DIFX	NASDAQ DUBAI		DIFX		NSPD	NDXB	AE	DUBAI	WWW.NASDAQDUBAI.COM	ACTIVE	Asia	Western Asia	0	1
DKED	NASDAQ STOCKHOLM AB - DANISH EQ DERIVATIVES	NASDAQ STOCKHOLM AB	XSTO	XSTO	RMKT		SE	STOCKHOLM	WWW.NASDAQOMXNORDIC.COM	ACTIVE	Europe	Northern Europe	1	1
DKFI	NASDAQ STOCKHOLM AB - DANISH FI DERIVATIVES	NASDAQ STOCKHOLM AB	XSTO	XSTO	RMKT		SE	STOCKHOLM	WWW.NASDAQOMXNORDIC.COM	ACTIVE	Europe	Northern Europe	1	1
DKOB	NASDAQ STOCKHOLM AB - OTC DKK WB EQ DERIVATIVES	NASDAQ STOCKHOLM AB	XSTO	XSTO	RMKT		SE	STOCKHOLM	WWW.NASDAQOMXNORDIC.COM	ACTIVE	Europe	Northern Europe	1	1
DKTC	DANSK OTC		DKTC		NSPD		DK	HORSENS	WWW.DANSKOTC.DK	ACTIVE	Europe	Northern Europe	0	1
DKWB	NASDAQ STOCKHOLM AB - DKK WB EQ DERIVATIVES	NASDAQ STOCKHOLM AB	XSTO	XSTO	RMKT		SE	STOCKHOLM	WWW.NASDAQOMXNORDIC.COM	ACTIVE	Europe	Northern Europe	1	1
DLIS	EURONEXT LISBON – DARK BOOK FACILITY	EURONEXT LISBON - SOCIEDADE GESTORA DE MERCADOS REGULAMENTADOS S.A.	XLIS	XLIS	OTHR		PT	LISBON	WWW.EURONEXT.COM	ACTIVE	Europe	Southern Europe	1	1
DMAD	BOLSA DE MADRID - DARK MIDPOINT	SOCIEDAD RECTORA DE LA BOLSA DE VALORES DE MADRID, S.A.U.	BMEX	BMEX	RMKT		ES	MADRID	WWW.BOLSASYMERCADOS.ES	ACTIVE	Europe	Southern Europe	1	1
DMIL	BORSA ITALIANA - DARK BOOK FACILITY	BORSA ITALIANA S.P.A.	XMIL	XMIL	OTHR		IT	MILAN	WWW.BORSAITALIANA.IT	ACTIVE	Europe	Southern Europe	1	1
DNDK	FIRST NORTH DENMARK - NORDIC@MID	NASDAQ COPENHAGEN A/S	XCSE	XCSE	MLTF		DK	COPENHAGEN	WWW.NASDAQOMXNORDIC.COM	ACTIVE	Europe	Northern Europe	1	1
DNFI	FIRST NORTH FINLAND - NORDIC@MID	NASDAQ HELSINKI LTD	XHEL	XHEL	MLTF		FI	HELSINKI	WWW.NASDAQOMXNORDIC.COM	ACTIVE	Europe	Northern Europe	1	1
