XGGI	GAMI GLOBAL INVESTMENT L.L.C	GAMI GLOBAL INVESTMENT L.L.C	XGGI		OTHR	GGI	AE	DUBAI	HTTPS://GAMI-INVESTMENT.COM/	ACTIVE	Asia	Western Asia	0	1
XGHA	GHANA STOCK EXCHANGE		XGHA		NSPD		GH	ACCRA	WWW.GSE.COM.GH	ACTIVE	Africa	Western Africa	0	1
XGLO	WARSAW STOCK EXCHANGE/ EQUITIES/GLOBAL CONNECT - MTF	WARSAW STOCK EXCHANGE	XWAR	XWAR	MLTF		PL	WARSAW	WWW.GPW.PL	ACTIVE	Europe	Central Europe	1	1
XGME	GESTORE MERCATO ELETTRICO - ITALIAN POWER EXCHANGE		XGME		NSPD	IPEX/GME	IT	ROME	WWW.MERCATOELETTRICO.ORG	ACTIVE	Europe	Southern Europe	0	1
XGMX	GLOBALCLEAR MERCANTILE EXCHANGE		XGMX		NSPD	GMX	US	GUAYNABO	WWW.GMEGROUP.US	ACTIVE	Americas	North America	0	1
XGRM	TRADEGATE EXCHANGE - REGULIERTER MARKT	TRADEGATE EXCHANGE GMBH	TGAT	TGAT	RMKT	TGAG	DE	BERLIN	WWW.TRADEGATE.DE	ACTIVE	Europe	Western Europe	1	1
XGSE	GEORGIA STOCK EXCHANGE		XGSE		NSPD	GSE	GE	TBILISI	WWW.GSE.GE	ACTIVE	Asia	Western Asia	0	1
XGSX	GLOBAL SECURITIES EXCHANGE		GMEG	GMEG	NSPD	GSX	GB	LONDON	WWW.GMEX-GROUP.COM	ACTIVE	Europe	Northern Europe	1	1
XGTG	BOLSA DE VALORES NACIONAL SA		XGTG		NSPD		GT	GUATEMALA	WWW.BVNSA.COM.GT	ACTIVE	Americas	Central America	0	1
XGUA	BOLSA DE VALORES DE GUAYAQUIL		XGUA		NSPD		EC	GUAYAQUIL	WWW.MUNDOBVG.COM	ACTIVE	Americas	South America	0	1
XHAM	HANSEATISCHE WERTPAPIERBOERSE HAMBURG	BOEAG BOERSEN AKTIENGESELLSCHAFT	XHAM		NSPD		DE	HAMBURG	WWW.BOERSENAG.DE	ACTIVE	Europe	Western Europe	0	1
XHAN	NIEDERSAECHSISCHE BOERSE ZU HANNOVER	BOEAG BOERSEN AKTIENGESELLSCHAFT	XHAN		NSPD		DE	HANNOVER	WWW.BOERSE-HANNOVER.DE	ACTIVE	Europe	Western Europe	0	1
XHCE	RISK MANAGEMENT EXCHANGE		XHCE		NSPD		DE	HANNOVER		EXPIRED	Europe	Western Europe	0	1
XHEL	NASDAQ HELSINKI LTD	NASDAQ HELSINKI LTD	XHEL		RMKT		FI	HELSINKI	WWW.NASDAQOMXNORDIC.COM	ACTIVE	Europe	Northern Europe	0	1
XHER	NIPPON NEW MARKET - HERCULES		XHER		NSPD		JP	OSAKA		EXPIRED	Asia	Eastern Asia	0	1
XHFT	ARCA EUROPE		XAMS	XAMS	NSPD		NL	AMSTERDAM	WWW.EURONEXT.COM	EXPIRED	Europe	Western Europe	1	1
XHIR	HIROSHIMA STOCK EXCHANGE		XHIR		NSPD		JP	HIROSHIMA		EXPIRED	Asia	Eastern Asia	0	1
XHKF	HONG KONG FUTURES EXCHANGE LTD.		XHKF		NSPD	HKFE	HK	HONG KONG	WWW.HKEX.COM.HK	ACTIVE	Asia	Eastern Asia	0	1
XHKG	HONG KONG EXCHANGES AND CLEARING LTD		XHKG		NSPD	HKEX	HK	HONG KONG	WWW.HKEX.COM.HK	ACTIVE	Asia	Eastern Asia	0	1
XHNF	HANOI STOCK EXCHANGE - DERIVATIVES		HSTC	HSTC	NSPD		VN	HANOI	WWW.HNX.VN	ACTIVE	Asia	South-Eastern Asia	1	1
XHNX	HANOI STOCK EXCHANGE (UNLISTED PUBLIC COMPANY TRADING PLATFORM)		HSTC	HSTC	NSPD	UPCOM	VN	HANOI	WWW.HNX.VN	ACTIVE	Asia	South-Eastern Asia	1	1
XHON	HONDURIAN STOCK EXCHANGE		XHON		NSPD		HN	SAN PEDRO SULA		EXPIRED	Americas	Central America	0	1
XIAB	ISTANBUL GOLD EXCHANGE		XIAB		NSPD	IAB	TR	ISTANBUL	WWW.IAB.GOV.TR	EXPIRED	Asia	Western Asia	0	1
XIBE	BAKU INTERBANK CURRENCY EXCHANGE		XIBE		NSPD		AZ	BAKU	WWW.BBVB.ORG	ACTIVE	Asia	Western Asia	0	1
XICB	SIX CORPORATE BONDS AG		XICB		NSPD	SIX	CH	ZURICH	WWW.SIX-SWISS-EXCHANGE.COM	EXPIRED	Europe	Western Europe	0	1
XICE	NASDAQ ICELAND HF.	NASDAQ ICELAND HF.	XICE		RMKT	ICEX	IS	REYKJAVIK	WWW.NASDAQOMXNORDIC.COM	ACTIVE	Europe	Northern Europe	0	1
XICX	INSTINET CANADA CROSS	INSTINET CANADA LIMITED	XICX		ATSS		CA	TORONTO	WWW.INSTINET.COM	ACTIVE	Americas	North America	0	1
XIDX	INDONESIA STOCK EXCHANGE		XIDX		NSPD	IDX	ID	JAKARTA	WWW.IDX.CO.ID	ACTIVE	Asia	South-Eastern Asia	0	1
XIEL	INSTINET EUROPE LIMITED		XIEL		NSPD		GB	LONDON	WWW.INSTINET.COM	ACTIVE	Europe	Northern Europe	0	1
XIEX	IRISH STOCK EXCHANGE - ENTERPRISE SECURITIES MARKET		XDUB	XDUB	NSPD		IE	DUBLIN		EXPIRED	Europe	Northern Europe	1	1
XIGG	BLOCKMATCH EUROPE	INSTINET GERMANY GMBH	XIGG		MLTF		DE	FRANKFURT	WWW.INSTINET.COM	ACTIVE	Europe	Western Europe	0	1
XIHK	INSTINET PACIFIC LTD		XIHK		NSPD		HK	HONG KONG	WWW.INSTINET.COM	ACTIVE	Asia	Eastern Asia	0	1
XIJP	INSTINET JAPAN		XIJP		NSPD		JP	TOKYO	WWW.INSTINET.COM	EXPIRED	Asia	Eastern Asia	0	1
XIMA	INTERNATIONAL MARTIME EXCHANGE		XIMA		NSPD	IMAREX	NO	OSLO	WWW.IMAREX.COM	ACTIVE	Europe	Northern Europe	0	1
XIMC	MULTI COMMODITY EXCHANGE OF INDIA LTD.		XIMC		NSPD	MCX	IN	MUMBAI	WWW.MCXINDIA.COM	ACTIVE	Asia	Southern Asia	0	1
XIME	TAIWAN INTERNATIONAL MERCANTILE EXCHANGE		XIME		NSPD		TW	TAIPEI		EXPIRED	Asia	Eastern Asia	0	1
XIMM	INTERNATIONAL MONETARY MARKET		XCME	XCME	NSPD		US	CHICAGO	WWW.CME.COM	ACTIVE	Americas	North America	1	1
XIMX	IMX HEALTH - FUTURES	IMX HEALTH, LLC	XIMX		DCMS		US	CHICAGO	WWW.IMXHEALTH.COM	ACTIVE	Americas	North America	0	1
XINE	SHANGHAI INTERNATIONAL ENERGY EXCHANGE		XSGE	XSGE	NSPD	INE	CN	SHANGHAI	WWW.INE.CN	ACTIVE	Asia	Eastern Asia	1	1
XINS	INSTINET		XINS		NSPD		US	NEW YORK	WWW.INSTINET.COM	ACTIVE	Americas	North America	0	1
XINV	INVESTRO		XINV		NSPD		DE	FRANKFURT	WWW.INVESTRO.DE	ACTIVE	Europe	Western Europe	0	1
XIOM	INDEX AND OPTIONS MARKET		XCME	XCME	NSPD	IOM	US	CHICAGO	WWW.CME.COM	ACTIVE	Americas	North America	1	1
XIPE	INTERNATIONAL PETROLEUM EXCHANGE		XIPE		NSPD		GB	LONDON		EXPIRED	Europe	Northern Europe	0	1
XIPO	HELEX ELECTRONIC BOOK BUILDING	HELLENIC EXCHANGES-ATHENS STOCK EXCHANGE S.A.	ASEX	ASEX	NSPD	EBB	GR	ATHENS	WWW.ASE.GR	ACTIVE	Europe	Southern Europe	1	1
XIQS	IRAQ STOCK EXCHANGE		XIQS		NSPD	ISX	IQ	BAGHDAD	WWW.ISX-IQ.NET	ACTIVE	Asia	Western Asia	0	1
XISA	INTERNATIONAL SECURITIES EXCHANGE, LLC -  ALTERNATIVE MARKETS		XISX	XISX	NSPD	ISE	US	NEW YORK	WWW.ISE.COM	ACTIVE	Americas	North America	1	1
XISE	INTERNATIONAL SECURITIES EXCHANGE, LLC - EQUITIES		XISX	XISX	NSPD	ISE	US	NEW YORK	WWW.ISE.COM	ACTIVE	Americas	North America	1	1
XISL	ISLAMABAD STOCK EXCHANGE		XISL		NSPD	ISE	PK	ISLAMABAD	WWW.ISE.COM.PK	EXPIRED	Asia	Southern Asia	0	1
XIST	BORSA ISTANBUL		XIST		NSPD		TR	ISTANBUL	WWW.BORSAISTANBUL.COM	ACTIVE	Asia	Western Asia	0	1
XISX	INTERNATIONAL SECURITIES EXCHANGE, LLC		XISX		NSPD	ISE	US	NEW YORK	WWW.ISE.COM	ACTIVE	Americas	North America	0	1
XJAM	JAMAICA STOCK EXCHANGE		XJAM		NSPD		JM	KINGSTON	WWW.JAMSTOCKEX.COM	ACTIVE	Americas	Caribbean	0	1
XJAS	TOKYO STOCK EXCHANGE JASDAQ	TOKYO STOCK EXCHANGE, INC.	XJPX	XJPX	NSPD	JASDAQ	JP	TOKYO	WWW.JPX.CO.JP	EXPIRED	Asia	Eastern Asia	1	1
XJAX	JAX	JAPAN ALTERNATIVE MARKET CO,. LTD.	XJAX		ATSS	JAX	JP	TOKYO	WWW.JAPANALTERNATIVEX.CO.JP	ACTIVE	Asia	Eastern Asia	0	1
XJKT	JAKARTA STOCK EXCHANGE		XJKT		NSPD		ID	JAKARTA		EXPIRED	Asia	South-Eastern Asia	0	1
XJNB	JAKARTA NEGOTIATED BOARD		XJNB		NSPD		ID	JAKARTA		ACTIVE	Asia	South-Eastern Asia	0	1
XJPX	JAPAN EXCHANGE GROUP	JAPAN EXCHANGE GROUP, INC.	XJPX		RMKT	JPX	JP	TOKYO	WWW.JPX.CO.JP	ACTIVE	Asia	Eastern Asia	0	1
XJSE	JOHANNESBURG STOCK EXCHANGE		XJSE		NSPD	JSE	ZA	JOHANNESBURG	WWW.JSE.CO.ZA	ACTIVE	Africa	Southern Africa	0	1
XJWY	JIWAY EXCHANGE LTD		XJWY		NSPD		GB	LONDON		EXPIRED	Europe	Northern Europe	0	1
XKAC	OSAKA DOJIMA COMMODITY EXCHANGE		XKAC		NSPD	ODE	JP	OSAKA	WWW.ODE.OR.JP	ACTIVE	Asia	Eastern Asia	0	1
XKAR	THE PAKISTAN STOCK EXCHANGE LIMITED		XKAR		NSPD	PSX	PK	KARACHI	WWW.PSX.COM.PK	ACTIVE	Asia	Southern Asia	0	1
XKAZ	KAZAKHSTAN STOCK EXCHANGE		XKAZ		NSPD	KAZE	KZ	ALMATY	WWW.KASE.KZ	ACTIVE	Asia	Central Asia	0	1
XKBT	KANSAS CITY BOARD OF TRADE		XCBT	XCBT	NSPD	KCBT	US	KANSAS CITY	WWW.KCBT.COM	ACTIVE	Americas	North America	1	1
XKCE	KHOREZM INTERREGION COMMODITY EXCHANGE		XKCE		NSPD		UZ	TASHKENT		ACTIVE	Asia	Central Asia	0	1
XKCM	KOREA EXCHANGE COMMODITY MARKET		XKRX	XKRX	NSPD		KR	SEOUL	KCM.KRX.CO.KR	ACTIVE	Asia	Eastern Asia	1	1
XKEM	KOREA EXCHANGE EMISSIONS MARKET		XKRX	XKRX	NSPD		KR	SEOUL	KCM.KRX.CO.KR	ACTIVE	Asia	Eastern Asia	1	1
XKFB	KOREA FREEBOARD MARKET		XKFB		NSPD		KR	SEOUL	WWW.KSDA.OR.KR/ENGLISH/INVEST/OTC_OVERVIEW.CFM	ACTIVE	Asia	Eastern Asia	0	1
XKFE	KOREA EXCHANGE (FUTURES MARKET)		XKRX	XKRX	NSPD	KRX FM	KR	SEOUL	HTTP://ENG.KRX.CO.KR	ACTIVE	Asia	Eastern Asia	1	1
XKGT	KOBE GOMU TORIHIKIJO (RUBBER EXCHANGE)		XKGT		NSPD		JP	KOBE		EXPIRED	Asia	Eastern Asia	0	1
XKHA	KHARTOUM STOCK EXCHANGE		XKHA		NSPD	KSE	SD	KHARTOUM	WWW.KSE.COM.SD	ACTIVE	Africa	Northern Africa	0	1
XKHR	KHARKOV COMMODITY EXCHANGE		XKHR		NSPD		UA	KHARKOV	WWW.XTB.COM.UA	ACTIVE	Europe	Eastern Europe	0	1
XKIE	KIEV UNIVERSAL EXCHANGE		XKIE		NSPD		UA	KIEV	WWW.KUE.KIEV.UA	ACTIVE	Europe	Eastern Europe	0	1
XKIS	KIEV INTERNATIONAL STOCK EXCHANGE		XKIS		NSPD	KISE	UA	KIEV	WWW.KISE-UA.COM	ACTIVE	Europe	Eastern Europe	0	1
XKKT	KOBE KIITO TORIHIKIJO (RAW SILK EXCHANGE)		XKKT		NSPD		JP	KOBE		EXPIRED	Asia	Eastern Asia	0	1
XKLS	BURSA MALAYSIA		XKLS		NSPD		MY	KUALA LUMPUR	WWW.BURSAMALAYSIA.COM	ACTIVE	Asia	South-Eastern Asia	0	1
XKON	KOREA NEW EXCHANGE		XKRX	XKRX	NSPD	KONEX	KR	SEOUL		ACTIVE	Asia	Eastern Asia	1	1
XKOR	KOREA STOCK EXCHANGE		XKOR		NSPD		KR	SEOUL		EXPIRED	Asia	Eastern Asia	0	1
XKOS	KOREA EXCHANGE (KOSDAQ)		XKRX	XKRX	NSPD	KOSDAQ	KR	SEOUL	HTTP://ENG.KRX.CO.KR	ACTIVE	Asia	Eastern Asia	1	1
XKRX	KOREA EXCHANGE (STOCK MARKET)		XKRX		NSPD	KRX SM	KR	SEOUL	HTTP://ENG.KRX.CO.KR	ACTIVE	Asia	Eastern Asia	0	1
XKSE	KYRGYZ STOCK EXCHANGE		XKSE		NSPD	KSE	KG	BISHKEK	WWW.KSE.KG	ACTIVE	Asia	Central Asia	0	1
XKST	KANMON SHOHIN TORIHIKIJO (COMMODITY EXCHANGE)		XKST		NSPD		JP	SHIMONOSEKI		EXPIRED	Asia	Eastern Asia	0	1
XKUW	KUWAIT STOCK EXCHANGE		XKUW		NSPD		KW	KUWAIT	WWW.KUWAITSE.COM	ACTIVE	Asia	Western Asia	0	1
XKYO	KYOTO STOCK EXCHANGE		XKYO		NSPD		JP	KYOTO		EXPIRED	Asia	Eastern Asia	0	1
XLAH	LAHORE STOCK EXCHANGE		XLAH		NSPD	LSE	PK	LAHORE	WWW.LAHORESTOCK.COM	EXPIRED	Asia	Southern Asia	0	1
XLAO	LAO SECURITIES EXCHANGE		XLAO		NSPD	LSX	LA	LAO	WWW.LSX.COM.LA	ACTIVE	Asia	South-Eastern Asia	0	1
XLAT	MERCADO DE VALORES LATINOAMERICANOS (LATIBEX SMN)	BOLSAS Y MERCADOS ESPAÑOLES SISTEMAS DE NEGOCIACION SOCIEDAD ANONIMA	BMEX	BMEX	MLTF		ES	MADRID	WWW.LATIBEX.COM	ACTIVE	Europe	Southern Europe	1	1
XLBM	LONDON BULLION MARKET		XLBM		NSPD		GB	LONDON	WWW.LBMA.ORG.UK	ACTIVE	Europe	Northern Europe	0	1
XLCE	LONDON COMMODITY EXCHANGE, THE		XLCE		NSPD		GB	LONDON		EXPIRED	Europe	Northern Europe	0	1
XLCH	LCH LTD		XLCH		NSPD		GB	LONDON	WWW.LCH.COM	ACTIVE	Europe	Northern Europe	0	1
XLDN	EURONEXT - EURONEXT LONDON		XLDN		NSPD		GB	LONDON	WWW.EURONEXT.COM	EXPIRED	Europe	Northern Europe	0	1
XLDX	LONDON DERIVATIVES EXCHANGE		GMEG	GMEG	NSPD	LDX	GB	LONDON	WWW.GMEX-GROUP.COM	ACTIVE	Europe	Northern Europe	1	1
XLFX	LABUAN INTERNATIONAL FINANCIAL EXCHANGE		XLFX		NSPD	LFX	MY	LABUAN	LFXSYS.LFX.COM.MY	ACTIVE	Asia	South-Eastern Asia	0	1
XLGT	LGT BANK AG		XLGT		SINT	BILV	LI	VADUZ	WW.LGT.COM	ACTIVE	Europe	Western Europe	0	1
XLIF	EURONEXT LIFFE		XLDN	XLDN	NSPD		GB	LONDON	WWW.EURONEXT.COM	EXPIRED	Europe	Northern Europe	1	1
XLIM	BOLSA DE VALORES DE LIMA		XLIM		NSPD	BVL	PE	LIMA	WWW.BVL.COM.PE	ACTIVE	Americas	South America	0	1
XLIS	EURONEXT - EURONEXT LISBON	EURONEXT LISBON - SOCIEDADE GESTORA DE MERCADOS REGULAMENTADOS S.A.	XLIS		RMKT		PT	LISBON	WWW.EURONEXT.COM	ACTIVE	Europe	Southern Europe	0	1
XLIT	AB NASDAQ VILNIUS	AB NASDAQ VILNIUS	XLIT		RMKT		LT	VILNIUS	WWW.NASDAQBALTIC.COM	ACTIVE	Europe	Northern Europe	0	1
XLJM	SI ENTER	LJUBLJANSKA BORZA VREDNOSTNIH PAPIRJEV D.D. LJUBLJANA	XLJU	XLJU	MLTF		SI	LJUBLJANA	WWW.SIENTER.SI	ACTIVE	Europe	Central Europe	1	1
XLJS	LJUBLJANA STOCK EXCHANGE (SEMI-OFFICIAL MARKET)		XLJS		NSPD		SI	LJUBLJANA		EXPIRED	Europe	Central Europe	0	1
XLJU	LJUBLJANA STOCK EXCHANGE (OFFICIAL MARKET)		XLJU		RMKT		SI	LJUBLJANA	WWW.LJSE.SI	ACTIVE	Europe	Central Europe	0	1
XLLB	LIECHTENSTEINISCHE LANDESBANK AG	LIECHTENSTEINISCHE LANDESBANK AKTIENGESELLSCHAFT	XLLB		SINT		LI	VADUZ	WWW.LLB.LI	ACTIVE	Europe	Western Europe	0	1
XLME	LONDON METAL EXCHANGE		XLME		NSPD	LME	GB	LONDON	WWW.LME.CO.UK	ACTIVE	Europe	Northern Europe	0	1
XLOD	LONDON STOCK EXCHANGE - CURVEGLOBAL MARKETS	LONDON STOCK EXCHANGE PLC	XLON	XLON	NSPD	LSE	GB	LONDON	WWW.LONDONSTOCKEXCHANGE.COM	EXPIRED	Europe	Northern Europe	1	1
XLOF	MALAYSIA DERIVATIVES EXCHANGE BHD		XLOF		NSPD		MY	KUALA LUMPUR		EXPIRED	Asia	South-Eastern Asia	0	1
XLOM	LONDON STOCK EXCHANGE - MTF	LONDON STOCK EXCHANGE PLC	XLON	XLON	MLTF	LSE	GB	LONDON	WWW.LONDONSTOCKEXCHANGE.COM	ACTIVE	Europe	Northern Europe	1	1
XLON	LONDON STOCK EXCHANGE	LONDON STOCK EXCHANGE PLC	XLON		RMKT	LSE	GB	LONDON	WWW.LONDONSTOCKEXCHANGE.COM	ACTIVE	Europe	Northern Europe	0	1
