HSXA	HSBC-X HONG KONG		HSXA		NSPD		HK	HONG KONG	WWW.HSBC.COM.HK	ACTIVE	Asia	Eastern Asia	0	1
HSXE	HSBC-X UNITED KINGDOM		HSXE		NSPD		GB	LONDON	WWW.HSBC.COM	EXPIRED	Europe	Northern Europe	0	1
HUDX	HUNGARIAN DERIVATIVE ENERGY EXCHANGE		HUDX		RMKT	HUDEX	HU	BUDAPEST	WWW.HUDEX.HU	ACTIVE	Europe	Central Europe	0	1
HUNG	MTS HUNGARY		XMTS	XMTS	NSPD		GB	LONDON		EXPIRED	Europe	Northern Europe	1	1
HUPX	HUNGARIAN POWER EXCHANGE		HUPX		NSPD	HUPX	HU	BUDAPEST	WWW.HUPX.HU	ACTIVE	Europe	Central Europe	0	1
HWHE	HWH ENERGIMEGLING	HWH ENERGIMEGLING AS	HWHE		OTHR		NO	BERGEN	WWW.HWH.NO	ACTIVE	Europe	Northern Europe	0	1
IATS	IBKR ATS	INTERACTIVE BROKERS LLC	IBKR	IBKR	ATSS	IATS	US	GREENWICH	WWW.INTERACTIVEBROKERS.COM	ACTIVE	Americas	North America	1	1
IBAL	ICE BENCHMARK ADMINISTRATION		IBAL		NSPD	IBA	GB	LONDON	WWW.THEICE.COM/IBA	ACTIVE	Europe	Northern Europe	0	1
IBCO	INTERACTIVE BROKERS CORP	INTERACTIVE BROKERS CORP	IBCO		OTHR	IBCO	US	GREENWICH	WWW.INTERACTIVEBROKERS.COM	ACTIVE	Americas	North America	0	1
IBEQ	INVEST BANCA - IBIS EQUITY		IBIS	IBIS	SINT		IT	FLORENCE	WWW.INVESTBANCA.IT	ACTIVE	Europe	Southern Europe	1	1
IBER	IBERCAJA BANCO SA		IBER		NSPD	IBERCAJA	ES	ZARAGOZA	WWW.IBERCAJA.ES	ACTIVE	Europe	Southern Europe	0	1
IBEX	INDEPENDENT BULGARIAN ENERGY EXCHANGE		IBEX		NSPD	IBEX	BG	SOFIA	WWW.IBEX.BG	ACTIVE	Europe	Southeast Europe	0	1
IBGH	IBERIAN GAS HUB		IBGH		NSPD	IBGH	ES	BILBAO	WWW.IBERIANGASHUB.COM	ACTIVE	Europe	Southern Europe	0	1
IBIS	INVEST BANCA		IBIS		SINT		IT	FLORENCE	WWW.INVESTBANCA.IT	ACTIVE	Europe	Southern Europe	0	1
IBKR	INTERACTIVE BROKERS LLC	INTERACTIVE BROKERS LLC	IBKR		NSPD	IBKR	US	GREENWICH	WWW.INTERACTIVEBROKERS.COM	ACTIVE	Americas	North America	0	1
